908989;suspend dead wood decompos slowli tropic microbi decay greater termit decay;Suspended Dead Wood Decomposes Slowly in the Tropics, with Microbial Decay Greater than Termite Decay
155283;mgreenlantern bright monomer fluoresc protein rapid express cell fill properti neuron imag;mGreenLantern: a bright monomeric fluorescent protein with rapid expression and cell filling properties for neuronal imaging
602766;rapid trial and error learn simul support flexibl tool use physic reason;Rapid trial-and-error learning with simulation supports flexible tool use and physical reasoning
410877;alter effect connect hippocampu migrain aura;Alterations in Effective Connectivity of the Hippocampus in Migraine without Aura
704905;write histori geniza issu methodolog prospect;Writing History from the Geniza: Issues, Methodologies, Prospects
119069;rx heart framework address health equiti racism pharmaci educ;The Rx-HEART Framework to Address Health Equity and Racism Within Pharmacy Education
219664;data analyt fuel consumpt manag maritim transport statu perspect;Data analytics for fuel consumption management in maritime transportation: Status and perspectives
807364;improv heat stress resili reduc neg effect pre postnat heat stress swine;400 Improving Heat Stress Resilience to Reduce the Negative Effects of pre- and Postnatal Heat Stress in Swine
93935;mechan cap medi apic actin polymer pollen tube;Mechanism of CAP1-mediated apical actin polymerization in pollen tubes
733196;factor associ in hospit mortal adult tetanu patients a multicent studi bangladesh;Factors associated with in-hospital mortality of adult tetanus patients–a multicenter study from Bangladesh
984371;statu charg higg boson higg doublet model;Status of the charged Higgs boson in two Higgs doublet models
948932;just translat socioecolog justic len eu environment govern urban mobil transit;Just translation? A socioecological justice lens on EU environmental governance and urban mobility transitions
104076;post covid syndrom new challeng medicin;Post COVID syndrome: a new challenge for medicine
471092;factor associ e cigarett usag reason initi malaysian adolesc;Factors Associated With E-Cigarette Usage and the Reasons for Initiation Among Malaysian Adolescents
956267;caspase induc cleavag gasdermin d elicit pyroptosi yersinia infect;Caspase-8 induces cleavage of gasdermin D to elicit pyroptosis during Yersinia infection
360692;marker assist introgress opaque allel rapid convers elit hybrid qualiti protein maiz;Marker-assisted introgression of opaque2 allele for rapid conversion of elite hybrids into quality protein maize
274192;contrast behavior nitrat phosphat flux high flow event small agricultur urban watersh;Contrasting behavior of nitrate and phosphate flux from high flow events on small agricultural and urban watersheds
685238;low level sparc associ tumor progress poor prognosi human endometri carcinoma;Low Levels of SPARC are Associated with Tumor Progression and Poor Prognosis in Human Endometrial Carcinoma
14706;chang bacteri fungal commun relationship keyston taxon physicochem factor dairi manur ectop ferment;Changes of bacterial and fungal communities and relationship between keystone taxon and physicochemical factors during dairy manure ectopic fermentation
344417;elev circul mir act diagnost biomark earli colorect cancer;Elevated circulating miR-182 acts as a diagnostic biomarker for early colorectal cancer
928577;analysi patient nurs prefer self administ fsh inject devic select european market;Analysis of patient and nurse preferences for self-administered FSH injection devices in select European markets
945556;improv homogen fenton reaction degrad methylen blue acid orang ii;Improvement of the Homogeneous Fenton Reaction for Degradation of Methylene Blue and Acid Orange II
489286;fresh frozen plasma versu crystalloid prime cardiopulmonari bypass circuit pediatr surgeri random clinic trial;Fresh Frozen Plasma versus Crystalloid Priming of Cardiopulmonary Bypass Circuit in Pediatric Surgery: A Randomized Clinical Trial
919604;forag qualiti consecut year interact affect bodi condit reproduct rate rut phenolog iberian red deer;Forage quality of consecutive years interact to affect body condition, reproductive rate and rut phenology in Iberian red deer
249061;workshop interrupt microaggress surgic servic opportun consultation liaison psychiatri address bia inequ;A Workshop on Interrupting Microaggressions for a Surgical Service: An Opportunity for Consultation-Liaison Psychiatry to Address Bias and Inequity
141946;growth candidatu liberibact asiaticu host fre microbi cultur associ microbi commun composit;Growth of 'Candidatus Liberibacter asiaticus' in a host-free microbial culture is associated with microbial community composition
732922;ctcf mediat chromatin loop n termin domain depend cohesin retent;CTCF mediates chromatin looping via N-terminal domain-dependent cohesin retention
70545;trend wealth inequ role privat sector caesarean section middl east north africa repeat cross sect analysi population bas survey;Trends, wealth inequalities and the role of the private sector in caesarean section in the Middle East and North Africa: A repeat cross-sectional analysis of population-based surveys
338630;surpris surpris fli squirrel learn protect unexpect;Surprise, Surprise — A Flying Squirrel! Learning to Protect the Unexpected
76102;artist educ matter surviv art occup;Artistic education matters: survival in the arts occupations
868574;mettl overexpress promot osteosarcoma cell apoptosi slow tumor progress caspas activ;METTL14 Overexpression Promotes Osteosarcoma Cell Apoptosis and Slows Tumor Progression via Caspase 3 Activation
355759;design characteris novel sorafenib load carbon nanotub distinct tumour suppress activ hepatocellular carcinoma;Design And Characterisation Of Novel Sorafenib-Loaded Carbon Nanotubes With Distinct Tumour-Suppressive Activity In Hepatocellular Carcinoma
997125;plasmon enhanc biosens multiplex profil extracellular vesicl;Plasmon-Enhanced Biosensing for Multiplexed Profiling of Extracellular Vesicles
995131;protein calori restrict improv outcom live kidney donor kidney transplant recipi;Protein and calorie restriction may improve outcomes in living kidney donors and kidney transplant recipients
338486;climat chang kidney;Climate Change and the Kidney
709278;liver matrisom look collagen;The liver matrisome - looking beyond collagens
942328;azteca ant maintain uniqu microbiom function distinct nest chamber;Azteca ants maintain unique microbiomes across functionally distinct nest chambers
159673;merchant ident trade node global introduct special issu;Merchant identities, trading nodes, and globalization: Introduction to the Special Issue
120386;control silk fibroin conform dynam respons multifunct micropattern surfac;Controlling silk fibroin conformation for dynamic, responsive, multifunctional, micropatterned surfaces
984287;trxr gsr oxid stress determin hepatocellular carcinoma malign;TrxR1, Gsr, and oxidative stress determine hepatocellular carcinoma malignancy
262221;design principl self form interfac enabl stabl lithium met anod;Design principles for self-forming interfaces enabling stable lithium-metal anodes
347442;comparison ultrasound guid posterior transversu abdomini plane block later transversu abdomini plane block postop pain manag patient undergo cesarean section random double blind clinic trial studi;Comparison of ultrasound-guided posterior transversus abdominis plane block and lateral transversus abdominis plane block for postoperative pain management in patients undergoing cesarean section: a randomized double-blind clinical trial study
272303;estim joint income wealth poverti sensit analysi;Estimation of Joint Income-Wealth Poverty: A Sensitivity Analysis
461311;chronic treatment acetaminophen protect liver age target inflamm oxid stress;Chronic treatment with acetaminophen protects against liver aging by targeting inflammation and oxidative stress
620992;fatigu work barrier leisure tim physic activ cross sect studi adult gener work popul;Is fatigue after work a barrier for leisure-time physical activity? Cross-sectional study among 10,000 adults from the general working population
395121;fungi reduc prefer perform insect herbivor challeng plant;Fungi reduce preference and performance of insect herbivores on challenged plants
40725;microrna c suppress growth metastasi hepatocellular carcinoma modul ncapg;MicroRNA‑181c suppresses growth and metastasis of hepatocellular carcinoma by modulating NCAPG
689182;superparamagnet iron oxid nanoparticl cytotox metabol cellular behavior biomedicin applic;Superparamagnetic Iron Oxide Nanoparticles: Cytotoxicity, Metabolism, and Cellular Behavior in Biomedicine Applications
733849;effect bicultur ident integr nation ident covid rel anxieti ethnic minor colleg student mediat role power valu;Effects of Bicultural Identity Integration and National Identity on COVID-19-Related Anxiety Among Ethnic Minority College Students: The Mediation Role of Power Values
242483;ethic sourc analysi literatur implic futur research;Ethical Sourcing: An Analysis of the Literature and Implications for Future Research
206764;prognost signific preoper lymphocyte to c react protein ratio patient non metastat colorect cancer;Prognostic Significance of Preoperative Lymphocyte-to-C-Reactive Protein Ratio in Patients with Non-Metastatic Colorectal Cancer
854147;acupunctur effect postherpet neuralgia treatment systemat review meta analysi;Is acupuncture an effective postherpetic neuralgia treatment? A systematic review and meta-analysis
155042;chang food purchas chilean polici food label market sale school studi;Changes in food purchases after the Chilean policies on food labelling, marketing, and sales in schools: a before and after study
944365;character grapevin shaker k channel vvk support function massiv potassium flux necessari berri potassium load pulvinus actu leaf movement;Characterization of the grapevine Shaker K+ channel VvK3.1 supports its function in massive potassium fluxes necessary for berry potassium loading and pulvinus-actuated leaf movements
441432;relationship intracellular proteolysi cap cofilin non small cel lung cancer;Relationship of intracellular proteolysis with CAP1 and cofilin1 in non-small-cell lung cancer
513571;social capit trust;In Social Capital We Trust?
334733;resist neoliber urban fabric hous right movement re appropri right citi rome itali;Resisting to the Neoliberal Urban Fabric: Housing Rights Movements and the Re-appropriation of the ‘Right to the City’ in Rome, Italy
637561;cross cultur invari architectur shame;Cross-cultural invariances in the architecture of shame
895055;treat childhood social anxieti disord virtual environ game random trial;Treating Childhood Social Anxiety Disorder With Virtual Environments and Serious Games: A Randomized Trial
164677;ethic compassion cost effect approach health care decis unrepres patient bioethic qualiti improv project;Ethical, Compassionate, and Cost-Effective Approach to Health Care Decisions of Unrepresented Patients: A Bioethics Quality Improvement Project
133500;en bloc resect malign spine tumor balloon kyphoplasti histolog find retriev vertebr bodi case report;En Bloc Resection for a Malignant Spine Tumor After Balloon Kyphoplasty: Histological Findings of a Retrieved Vertebral Body: A Case Report
467558;tropic herbivor phasmid litter snail alter decomposit rate modifi litter bacteria;Tropical herbivorous phasmids, but not litter snails, alter decomposition rates by modifying litter bacteria
819141;intertwin signatur desicc drought toler grass;Intertwined signatures of desiccation and drought tolerance in grasses
343168;shade tangl design verif quantum circuit;Shaded tangles for the design and verification of quantum circuits
769066;purin nucleosid phosphorylas inhibit amelior age associ lower urinari tract dysfunct;Purine nucleoside phosphorylase inhibition ameliorates age-associated lower urinary tract dysfunctions
609243;improv percept emot regul reflect function parent addit posit outcom parent child interact therapi;Improved Perceptions of Emotion Regulation and Reflective Functioning in Parents: Two Additional Positive Outcomes of Parent-Child Interaction Therapy
375931;harvest effect wild bee commun bioenergi grassland depend nest guild;Harvesting effects on wild bee communities in bioenergy grasslands depend on nesting guild
390205;forest age disturb carbon cycl;Forest aging, disturbance and the carbon cycle
513990;earli versu delay extracranial intracrani bypass surgeri symptomat atherosclerot occlus;Early versus Delayed Extracranial-Intracranial Bypass Surgery in Symptomatic Atherosclerotic Occlusion
726346;mental health servic util associ social factor elderli peopl mental disabl china nation population bas survey;Mental health service utilization and its associated social factors among elderly people with a mental disability in China: A national population-based survey
751668;explor sleep disord patient chronic kidney diseas;Exploring sleep disorders in patients with chronic kidney disease
64887;photosynthet picoeukaryot land fast ice white sea russia;Photosynthetic Picoeukaryotes in the Land-Fast Ice of the White Sea, Russia
37278;chang colleg student health well b profil function covid pandem;Change in college student health and well-being profiles as a function of the COVID-19 pandemic
374157;local health social care respons implement nation cold weather plan;Local health and social care responses to implementing the national cold weather plan
245230;piecem evolut write;The piecemeal evolution of writing
509797;peer bas strategi overcom hpv vaccin inequ rural commun physic distancing compli approach;A Peer-Based Strategy to Overcome HPV Vaccination Inequities in Rural Communities: A Physical Distancing-Compliant Approach
498024;evalu glacial lake catastroph flood northern slope kyrgyz rang;Evaluation of Glacial Lakes and Catastrophic Floods on the Northern Slopes of the Kyrgyz Range
811293;associ tear matrix metalloproteinas immunoassay sign symptom dri eye diseas cross sect studi use qualit semiquantit quantit strategi;Association of tear matrix metalloproteinase 9 immunoassay with signs and symptoms of dry eye disease: A cross-sectional study using qualitative, semiquantitative, and quantitative strategies
686235;molecular mechan salmonella effector protein comprehens review;Molecular Mechanisms of Salmonella Effector Proteins: A Comprehensive Review
403848;burden heart failur patient china result cross sect survey;Burden of heart failure on patients from China: results from a cross-sectional survey
72071;nich similar introduc nativ mountain ungul;Niche similarities among introduced and native mountain ungulates
117492;encourag develop new antibiot financi incent right way forward systemat review case studi;Encouraging the Development of New Antibiotics: Are Financial Incentives the Right Way Forward? A Systematic Review and Case Study
869174;infecti korv rel retrovirus circul australian bat;Infectious KoRV-related retroviruses circulating in Australian bats
88041;mechan adapt monocyt model lung capillari network;Mechanical adaptation of monocytes in model lung capillary networks
753590;current practic hyaluron acid dermal filler treatment asia pacif practic approach achiev safe natural look result;Current Practices in Hyaluronic Acid Dermal Filler Treatment in Asia Pacific and Practical Approaches to Achieving Safe and Natural-Looking Results
901166;neighborhood norm disadvantag intim partner violenc perpetr;Neighborhood Norms, Disadvantage, and Intimate Partner Violence Perpetration
920303;vivo wireless photon photodynam therapi;In vivo wireless photonic photodynamic therapy
47058;brain metastas complet disappear non smal cell lung cancer use hydrogen ga inhal case report;Brain Metastases Completely Disappear in Non-Small Cell Lung Cancer Using Hydrogen Gas Inhalation: A Case Report
825308;high glucos induc prime effect macrophag exacerb product pro inflammatori cytokin challeng;High glucose induces a priming effect in macrophages and exacerbates the production of pro-inflammatory cytokines after a challenge
387840;land us chang alter pattern soil biodivers arid land northwestern china;Land-use change alters patterns of soil biodiversity in arid lands of northwestern China
881456;vareniclin associ modest limit weight gain smoker smoke cessat meta analysi;Varenicline is associated with a modest limitation in weight gain in smokers after smoking cessation: a meta-analysis
935090;copulatori function develop shape modular architectur genitalia differ male femal;Copulatory function and development shape modular architecture of genitalia differently in males and females
275714;doe trait variat broadli distribut speci mirror pattern speci case studi puerto rico;Does trait variation within broadly distributed species mirror patterns across species? A case study in Puerto Rico
32967;transfer complex region pain syndrom mice human autoantibodi mediat interleukin induc mechan;Transfer of complex regional pain syndrome to mice via human autoantibodies is mediated by interleukin-1-induced mechanisms
354548;participatori plan scenario glacier retreat tourism growth southeast iceland;Participatory Planning Under Scenarios of Glacier Retreat and Tourism Growth in Southeast Iceland
750275;current understand abl radiat therapi hepatocellular carcinoma;Current Understanding of Ablative Radiation Therapy in Hepatocellular Carcinoma
117450;frequenc hop suppress pulse echo ambigu bat biosonar;How frequency hopping suppresses pulse-echo ambiguity in bat biosonar
116621;teleprogram servic provid safe remot stimul option patient drg sc implant;Teleprogramming Service Provides Safe and Remote Stimulation Options for Patients with DRG-S and SCS Implants
914605;ant drive proinflammatori macrophag activ obes;ANT2 drives proinflammatory macrophage activation in obesity
774342;impact deep learn assist histopatholog review lymph node metastat breast cancer;Impact of Deep Learning Assistance on the Histopathologic Review of Lymph Nodes for Metastatic Breast Cancer
603434;nonrestor sleep scale reliabl valid chines popul;Nonrestorative sleep scale: reliable and valid for the Chinese population
799458;preoper high sensit c reactiv protein lymphocyt ratio index play vital role prognosi hepatocellular carcinoma surgic resect;Preoperative high-sensitivity C-reactive protein to lymphocyte ratio index plays a vital role in the prognosis of hepatocellular carcinoma after surgical resection
637687;generalis kapranov s theorem tropic geometri hyperfield;Generalising Kapranov's theorem for tropical geometry over hyperfields
871135;overview integr csp altern energi sourc mena region;Overview of the integration of CSP as an alternative energy source in the MENA region
759152;evolutionari repurpos sulfatas new micha complex lead effici transit state charg offset;Evolutionary repurposing of a sulfatase: A new Michaelis complex leads to efficient transition state charge offset
397521;platelet rich plasma manag chronic low pain critic review;Platelet-rich plasma in the management of chronic low back pain: a critical review
305291;warm temperatur increas popul growth nonn defoli inhibit demograph respons parasitoid;Warm temperatures increase population growth of a nonnative defoliator and inhibit demographic responses by parasitoids
616137;intern normal ratio albumin ratio ptar object risk stratif tool patient sepsi;International Normalized Ratio to Albumin Ratio (PTAR): An Objective Risk Stratification Tool in Patients with Sepsis
359499;electrocoagul treatment high salin oili wastewat evalu optim;Electrocoagulation treatment of high saline oily wastewater: evaluation and optimization
213558;spatial tempor turnov soil microbi commun link function primari tropic forest;Spatial and temporal turnover of soil microbial communities is not linked to function in a primary tropical forest
53395;factor affect growth effici carcass qualiti finish dairi x beef hybrid;324 Factors Affecting Growth, Efficiency, and Carcass Quality of Finishing Dairy x Beef Hybrids
737108;heat stress modul disrupt effect eimeria maxima infect ileum nutrient digest molecular transport tissu morpholog meat typ chicken;Heat stress modulates the disruptive effects of Eimeria maxima infection on the ileum nutrient digestibility, molecular transporters, and tissue morphology in meat-type chickens
309251;ecolog respons alter rainfal differ neotrop;Ecological response to altered rainfall differs across the Neotropics
249666;antibody function nanoformul target therapi colorect cancer systemat review;Antibody-Functionalized Nanoformulations for Targeted Therapy of Colorectal Cancer: A Systematic Review
83214;nich diverg limit expans high polyploid dianthu broteri complex;Niche divergence and limits to expansion in the high polyploid Dianthus broteri complex
663136;stag hunt contest allianc format;Stag hunt contests and alliance formation
39087;best resourc power health polici system low middle incom countri;10 best resources on power in health policy and systems in low- and middle-income countries
374857;long term corneal recoveri simultan deliveri hpsc deriv corneal endotheli precursor nicotinamid;Long-term corneal recovery by simultaneous delivery of hPSC-derived corneal endothelial precursors and nicotinamide
967104;nutrient environ influenc arbuscular mycorrhiz colon independ interact schizachyrium scoparium;Nutrients and environment influence arbuscular mycorrhizal colonization both independently and interactively in Schizachyrium scoparium
529155;payment environment servic support social capit increas land manag;Payments for environmental services supported social capital while increasing land management
20395;overexpress taspas predict poor prognosi patient hepatocellular carcinoma;Overexpression of Taspase 1 Predicts Poor Prognosis in Patients with Hepatocellular Carcinoma
162577;barrier enabl effect implement robot assist surgeri;Barriers and enablers to the effective implementation of robotic assisted surgery
129475;pretreat system inflamm respons index patient breast cancer treat neoadjuv chemotherapi use prognost indic;Pretreatment Systemic Inflammation Response Index in Patients with Breast Cancer Treated with Neoadjuvant Chemotherapy as a Useful Prognostic Indicator
962649;proanthocyanidin risk prostat cancer itali;Proanthocyanidins and the risk of prostate cancer in Italy
408045;aphot n sub sub fixat oligotroph ultraoligotroph transect western tropic south pacif ocean;Aphotic N<sub>2</sub> fixation along an oligotrophic to ultraoligotrophic transect in the western tropical South Pacific Ocean
364883;nab paclitaxel pretreat metastat breast cancer evalu activ safeti qualiti life;Nab-paclitaxel in pretreated metastatic breast cancer: evaluation of activity, safety, and quality of life
541320;thiamin substitut alcohol use disord narr review medic guidelin;Thiamine Substitution in Alcohol Use Disorder: A Narrative Review of Medical Guidelines
210260;perform evalu insolubl surfact behavior electr layer;Performance Evaluation of Insoluble Surfactants on the Behavior of Two Electric Layers
717907;adapt radiat evolut nectarivori larg songbird clade;Adaptive radiation and the evolution of nectarivory in a large songbird clade
839245;upregul renal glut sglt involv high fat diet induc gestat diabet mice;Upregulation Of Renal GLUT2 And SGLT2 Is Involved In High-Fat Diet-Induced Gestational Diabetes In Mice
994321;cyclic peptid engag singl bind pocket highli diverg mode;Cyclic peptides can engage a single binding pocket through highly divergent modes
465462;anchor creativ process self regul learn framework inspir assess method futur research;Anchoring the Creative Process Within a Self-Regulated Learning Framework: Inspiring Assessment Methods and Future Research
496286;physic principl elastographi primer radiologist;Physical Principles of Elastography: A Primer for Radiologists
28908;public stigma prolong grief disord doe diagnost label matter;Public stigma towards prolonged grief disorder: Does diagnostic labeling matter?
400550;creat workshop cours implement examin downstream impact teach practic student learn year institut;From CREATE Workshop to Course Implementation: Examining Downstream Impacts on Teaching Practices and Student Learning at 4-Year Institutions
624023;crispr cas gene edit sickl cell diseas β thalassemia;CRISPR-Cas9 Gene Editing for Sickle Cell Disease and β-Thalassemia
183759;copd risk factor complic lower limb arthroplasti patient match studi;COPD as a risk factor of the complications in lower limb arthroplasty: a patient-matched study
201353;preval correl pregnanc self test pregnant women attend antenat care western kenya;Prevalence and correlates of pregnancy self-testing among pregnant women attending antenatal care in western Kenya
654361;abnorm amino acid profil blood cerebrospin fluid cystathionin β synthase defici mice anim model homocystinuria;Abnormal Amino Acid Profiles of Blood and Cerebrospinal Fluid from Cystathionine β-Synthase-Deficient Mice, an Animal Model of Homocystinuria
322488;factor control season phytoplankton dynam delawar river estuari ideal model studi;Factors Controlling Seasonal Phytoplankton Dynamics in the Delaware River Estuary: an Idealized Model Study
732412;chitosan coated plga nanoparticl enhanc antitumor antimigr activ stattic stat dimer blocker;Chitosan-Coated-PLGA Nanoparticles Enhance the Antitumor and Antimigration Activity of Stattic – A STAT3 Dimerization Blocker
642705;burden diseas chronic rhinosinus nasal polyp;Burden of Disease in Chronic Rhinosinusitis with Nasal Polyps
200604;default mode network support level experi activ task state;Default mode network can support the level of detail in experience during active task states
488570;preval dietari supplement use associ factor colleg student unit arab emir;Prevalence of Dietary Supplement Use and Associated Factors Among College Students in the United Arab Emirates
314247;molecular dissect pheromon select compet signal comr streptococci;Molecular dissection of pheromone selectivity in the competence signaling system ComRS of streptococci
615486;stay cool import shade avail tropic ectotherm;Staying cool: the importance of shade availability for tropical ectotherms
349671;physic capabl midlif risk disabl pension long term sick absenc prospect cohort studi regist follow up;Physical capability in midlife and risk of disability pension and long-term sickness absence: prospective cohort study with register follow-up
119826;target cdc improv sensit chemotherapi esophag squamou cell carcinoma;Targeting CDC7 improves sensitivity to chemotherapy of esophageal squamous cell carcinoma
231601;bioactiv chromon constitu vitex negundo allevi pain inflamm;Bioactive chromone constituents from Vitex negundo alleviate pain and inflammation
336444;compar health administr clinic registri data trend incid preval pediatr inflammatori bowel diseas british columbia;Comparing Health Administrative and Clinical Registry Data: Trends in Incidence and Prevalence of Pediatric Inflammatory Bowel Disease in British Columbia
484084;associ urban green space self report lifestyle rel disord oslo norway;Association between urban green space and self-reported lifestyle-related disorders in Oslo, Norway
191549;socioeconom health profil haitian immigr brazilian amazon state;Socioeconomic and Health Profile of Haitian Immigrants in a Brazilian Amazon State
334271;mir d inhibit tgfb induc emt promot met primari human rpe cell;MiR-302d inhibits TGFB-induced EMT and promotes MET in primary human RPE cells
311745;pediatr hiv case identif pepfar support countri covid pandem octob septemb;Pediatric HIV Case Identification Across 22 PEPFAR-Supported Countries During the COVID-19 Pandemic, October 2019-September 2020
901384;two dimension photon crystal engin atom light interact;Two-dimensional photonic crystals for engineering atom-light interactions
820767;adipos mesenchym stem cell deriv exosom microrna reduc resist breast cancer cell cisplatin suppress slc a wnt β catenin signal;Adipose Mesenchymal Stem Cell-Derived Exosomal microRNA-1236 Reduces Resistance of Breast Cancer Cells to Cisplatin by Suppressing SLC9A1 and the Wnt/β-Catenin Signaling
743721;loss β catenin activ gsk β caus diabet retin neurodegener instig viciou cycl oxid stress driven mitochondri impair;Loss of β-catenin via activated GSK3β causes diabetic retinal neurodegeneration by instigating a vicious cycle of oxidative stress-driven mitochondrial impairment
556794;public health control scabi prioriti research action;The public health control of scabies: priorities for research and action
916741;muscl strength doe adapt second bout eccentr contract systemat review meta analysi repeat bout effect;Muscle Strength Does Not Adapt From a Second to Third Bout of Eccentric Contractions: A Systematic Review and Meta-Analysis of the Repeated Bout Effect
333825;effect lncrna malat lncrna nkila prolifer invas apoptosi retinoblastoma;Effects of lncRNA MALAT1 and lncRNA NKILA on proliferation, invasion and apoptosis of retinoblastoma
331461;genet character fluoroquinolon resist salmonella enterica serovar gallinarum isol chicken korea;Genetic Characterization of Fluoroquinolone Resistance in Salmonella enterica Serovar Gallinarum Isolates from Chicken in Korea
886166;synchron primari multifoc skelet chondrosarcoma extrem report case;Synchronous Primary Multifocal Skeletal Chondrosarcoma of Extremity: A Report of 2 Cases
851376;circgfra enhanc nsclc progress spong mir p;circGFRA1 Enhances NSCLC Progression by Sponging miR-188-3p
783647;resveratrol activ sirt induc protect autophagi non small cel lung cancer inhibit akt mtor activ p mapk;Resveratrol, an activator of SIRT1, induces protective autophagy in non-small-cell lung cancer via inhibiting Akt/mTOR and activating p38-MAPK
48184;rf heat deep brain stimul implant mri t vertic scanner versu t horizont system simul studi realist lead configur;RF heating of deep brain stimulation implants during MRI in 1.2 T vertical scanners versus 1.5 T horizontal systems: A simulation study with realistic lead configurations
193066;cancer associ thrombosi clinic scope review risk assess model solid tumour haematolog malign;Cancer-Associated Thrombosis: A Clinical Scoping Review of the Risk Assessment Models Across Solid Tumours and Haematological Malignancies
407257;pharmacokinet studi nanoparticl deliveri convent drug herb deriv compound cancer therapi systemat review;Pharmacokinetic studies of nanoparticles as a delivery system for conventional drugs and herb-derived compounds for cancer therapy: a systematic review
561164;establish core cardiovascular outcom measur trial hemodialysi report intern consensu workshop;Establishing Core Cardiovascular Outcome Measures for Trials in Hemodialysis: Report of an International Consensus Workshop
103452;atr inhibit potenti ioniz radiation induc interferon respons cytosol nucleic acid sens pathway;ATR inhibition potentiates ionizing radiation-induced interferon response via cytosolic nucleic acid-sensing pathways
421083;posit treatment expect reduc clinic pain perceiv limit movement abil despit increas experiment pain random control trial sham opioid infus patient chronic pain;Positive Treatment Expectancies Reduce Clinical Pain and Perceived Limitations in Movement Ability Despite Increased Experimental Pain: A Randomized Controlled Trial on Sham Opioid Infusion in Patients with Chronic Back Pain
826625;reactiv oxygen speci driver physiolog patholog process;Reactive Oxygen Species: Drivers of Physiological and Pathological Processes
540339;deliveri adjuv chemotherapi stage iii colon cancer patient public versu privat hospit new york citi;Delivery of adjuvant chemotherapy among stage III colon cancer patients at a public versus private hospital in New York City
56244;short term long term effect combin intervent rope skip nutrit educ overweight children northeast china;Short-Term and Long-Term Effects of a Combined Intervention of Rope Skipping and Nutrition Education for Overweight Children in Northeast China
720672;ed prevent glucocorticoid induc osteoporosi regul osteoblast differenti notch wnt β catenin pathway;ED-71 Prevents Glucocorticoid-Induced Osteoporosis by Regulating Osteoblast Differentiation via Notch and Wnt/β-Catenin Pathways
828296;transcutan electr stimul influenc time frequ map cortic activ pilot studi;Transcutaneous Electrical Stimulation Influences the Time-Frequency Map of Cortical Activity - A Pilot Study
582126;parasit rear infect temperatur jointli influenc diseas transmiss shape season epidem;Parasite rearing and infection temperatures jointly influence disease transmission and shape seasonality of epidemics
828880;speci differ micronucleu induct clastogen compound associ drug metabol profil;Species differences in micronucleus induction of the clastogenic compounds associated with drug metabolic profile
612892;resili network commun structur behav extern field;Resilience of networks with community structure behaves as if under an external field
358972;use technolog achiev function acetabular safe zone total hip arthroplasti;The Use of Technology to Achieve the Functional Acetabular Safe Zone in Total Hip Arthroplasty
844076;structur basi polar elong actin filament;Structural basis for polarized elongation of actin filaments
8890;effect mtorc inhibit proteasom activ level;Effects of mTORC1 inhibition on proteasome activity and levels
95479;befor dure after examin pre task plan post task revis practic adult low literaci effect qualiti written composit;Before, During, and After: An Examination of the Pre-Task Planning and Post-Task Revising Practices of Adults with Low Literacy and their Effect on the Quality of Written Compositions
88800;combin fibrinogen to pre albumin ratio prognost nutrit index fpr pni predict surviv elderli gastric cancer patient gastrectomi;Combining the Fibrinogen-to-Pre-Albumin Ratio and Prognostic Nutritional Index (FPR-PNI) Predicts the Survival in Elderly Gastric Cancer Patients After Gastrectomy
555264;leaflet manual extern beam radiat therapi hepatocellular carcinoma review indic evid clinic trial;Leaflet manual of external beam radiation therapy for hepatocellular carcinoma: a review of the indications, evidences, and clinical trials
174495;cbd effect trpv signal pathway cultur drg neuron;CBD Effects on TRPV1 Signaling Pathways in Cultured DRG Neurons
725691;ast improv cardiac dysfunct acut kidney injuri mice suppress apoptosi proinflammatori nf κb icam signal;AST-120 Improves Cardiac Dysfunction in Acute Kidney Injury Mice via Suppression of Apoptosis and Proinflammatory NF-κB/ICAM-1 Signaling
80173;tractographi analysi electroconvuls therapi;Tractography Analysis for Electroconvulsive Therapy
688515;numer studi characterist underexpand superson jet;Numerical Study of Characteristics of Underexpanded Supersonic Jet
197162;insulin autoimmun syndrom hirata diseas comprehens review year descript;Insulin Autoimmune Syndrome (Hirata Disease): A Comprehensive Review Fifty Years After Its First Description
489789;socioeconom inequ colorect cancer surviv southern spain multilevel population bas cohort studi;Socioeconomic Inequalities in Colorectal Cancer Survival in Southern Spain: A Multilevel Population-Based Cohort Study
36676;autonom vehicl lite self driv technolog start small slow;Autonomous vehicles lite self-driving technologies should start small, go slow
432150;surgic capac product effici district level sub saharan africa three countri studi;Surgical capacity, productivity and efficiency at the district level in Sub-Saharan Africa: A three-country study
833835;rate actual metal allergi prior dental treatment subject complain possibl metal allergi;Rate of actual metal allergy prior to dental treatment in subjects complaining of possible metal allergy
835703;meiotic drive shape rate karyotyp evolut mammal;Meiotic drive shapes rates of karyotype evolution in mammals
800855;genipin induc autophagi suppress cell growth oral squamou cell carcinoma pi k akt mtor pathway;Genipin Induces Autophagy and Suppresses Cell Growth of Oral Squamous Cell Carcinoma via PI3K/AKT/MTOR Pathway
189982;autoimmun effector recognit arabidopsi thaliana uncoupl mutat rrs r immun receptor;Autoimmunity and effector recognition in Arabidopsis thaliana can be uncoupled by mutations in the RRS1-R immune receptor
22831;extens periton implant metastas malign struma ovarii treat thyroidectomi i therapi case report case report;Extensive peritoneal implant metastases of malignant struma ovarii treated by thyroidectomy and 131I therapy: A case report : A case report
